GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1689,325,711,158,95,57,0,16
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",3884,606,1995,422,504,222,23,37
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1371,255,633,149,87,50,6,13
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",958,181,634,126,194,61,14,25
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",2170,327,1086,207,191,86,15,24
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1251,309,753,186,242,99,0,11
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2532,379,1041,223,360,154,43,68
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",719,111,429,82,100,49,0,11
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",2781,683,1382,311,178,91,15,23
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1952,277,931,222,189,93,26,31
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1450,223,749,139,269,102,7,11
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1595,303,913,221,216,97,0,11
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",1380,210,806,171,190,75,45,42
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1404,217,669,139,237,83,20,30
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1563,296,754,162,121,61,0,16
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1820,298,949,226,93,59,0,16
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1770,296,787,193,112,71,4,10
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1891,237,933,178,193,76,0,11
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",2027,227,1119,170,263,96,0,11
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1758,334,790,181,108,75,0,11
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1201,216,554,151,129,67,0,11
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1883,296,966,175,130,66,0,11
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2280,421,1346,316,326,173,0,16
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1837,346,934,228,193,96,3,8
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1316,222,669,137,102,60,0,11
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2794,458,1249,272,248,137,0,16
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1937,269,1082,189,132,66,13,19
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1386,181,593,132,222,106,0,11
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1319,243,667,139,241,96,0,11
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",3543,355,1732,255,470,147,21,29
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",2104,313,1016,194,460,165,0,11
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2805,311,1281,216,412,129,63,60
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1817,272,964,157,322,167,0,11
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2942,369,1359,317,401,149,0,16
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1310,219,707,134,204,75,0,11
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2396,340,1049,172,352,129,0,16
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1426,250,860,226,362,134,0,11
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1712,263,883,141,267,98,0,11
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",1118,158,562,110,183,78,0,11
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2625,420,1191,319,182,116,0,16
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",3024,412,1777,294,765,240,0,16
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",1151,165,643,96,225,66,34,42
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1539,253,601,130,138,60,13,16
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1486,212,644,142,198,90,14,20
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",1466,200,806,167,320,106,0,11
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",4211,524,2201,351,529,222,24,32
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1656,200,898,137,197,86,0,11
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",35,30,30,28,0,11,0,11
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",1085,125,528,98,201,66,0,11
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1564,270,755,201,252,126,22,36
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1744,247,990,166,416,131,16,17
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",1233,184,641,103,283,73,7,13
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",765,147,386,80,223,61,24,21
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",921,145,434,99,164,63,0,11
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",784,143,349,89,189,72,5,7
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1019,203,434,133,183,75,3,5
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",1726,405,831,218,388,160,10,17
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1421,315,951,168,405,141,60,96
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",989,194,619,137,203,90,0,11
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12780,1422,7310,879,2797,615,124,157
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",3506,558,1853,368,613,234,29,43
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",2129,290,1106,176,304,98,0,11
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",34,26,7,7,0,11,0,11
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",2122,376,1218,244,856,231,82,111
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",2220,320,972,211,711,168,36,36
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",757,153,229,75,31,19,0,11
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",2027,307,911,175,707,178,18,28
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",2590,294,1255,213,860,189,77,57
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",1639,238,808,145,574,133,71,47
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",2561,218,1232,181,916,175,55,44
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",2632,303,1373,230,1063,198,66,55
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",813,81,355,60,269,53,47,28
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",1000,135,496,92,387,85,26,18
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",3368,253,1593,195,968,139,38,34
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",0,11,0,11,0,11,0,11
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",703,120,249,66,72,40,11,18
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",2722,199,1232,129,993,119,15,17
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",2260,274,887,145,243,94,8,12
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",1213,237,767,195,135,72,0,11
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",1147,214,791,187,141,78,0,11
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",878,119,438,76,275,65,25,19
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",1219,133,697,87,429,90,13,11
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",2170,274,972,159,653,141,58,46
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",1578,206,785,130,390,125,73,66
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",856,92,429,60,345,55,14,22
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",2211,292,1005,156,613,132,49,31
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",732,80,332,64,268,61,26,18
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",771,123,339,77,174,44,6,8
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1520,166,778,119,515,125,63,39
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",2114,211,1222,150,831,132,55,36
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",2215,209,1024,155,758,139,58,39
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",1161,112,526,76,324,70,18,16
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",2177,213,1162,149,897,149,57,41
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",632,96,243,58,147,52,5,9
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",1038,116,535,84,372,68,29,17
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",1383,170,601,97,504,87,55,53
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",1287,160,555,99,387,84,23,22
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1338,206,655,135,481,90,0,11
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",648,124,337,81,243,68,7,11
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",1372,156,687,113,451,112,24,26
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",1382,181,581,112,295,56,43,25
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",1579,221,822,141,441,121,19,20
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",1305,173,701,132,360,117,0,11
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",847,114,417,85,220,62,14,15
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",1866,280,874,160,431,113,36,31
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",821,97,388,67,221,60,0,11
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",1272,195,537,107,274,86,8,13
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",1276,175,570,116,369,104,14,17
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",1122,126,589,109,491,100,35,30
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",1576,229,747,142,394,100,58,36
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",3497,407,1640,283,1187,234,53,43
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",1770,202,875,163,400,126,25,29
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",2449,215,1226,121,949,111,45,37
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",2195,253,766,140,313,123,0,16
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",2556,243,1422,184,1120,180,187,97
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",909,179,419,102,222,67,8,12
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",1779,264,1075,163,376,112,8,13
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",1055,181,458,136,68,42,6,15
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",2605,375,1061,193,347,109,28,35
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",3011,358,1537,290,976,182,39,42
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",1971,291,754,167,135,59,7,12
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",2714,350,1300,270,906,205,41,37
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",2606,299,991,254,284,125,10,16
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",2107,329,904,188,340,137,46,46
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",1866,297,670,132,200,80,47,37
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",1830,390,589,166,148,86,0,11
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",1794,350,1080,248,223,121,0,16
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,11,0,11,0,11,0,11
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",1775,334,726,191,267,80,5,8
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",1660,200,738,113,108,43,13,14
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",2486,336,1107,199,218,98,4,8
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",2787,370,1377,212,349,110,108,80
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",2461,310,1103,190,252,84,19,19
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",3332,336,1203,191,182,83,18,29
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",2814,368,1096,170,181,77,0,16
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",2235,258,853,165,301,115,0,11
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",2357,316,1052,198,202,90,0,16
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",2806,350,1515,217,196,84,0,16
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",2533,426,1027,245,166,80,0,16
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",1938,274,775,133,113,65,0,11
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",1187,203,515,114,100,46,6,10
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",2390,348,1082,244,219,98,11,19
